,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
0,"
                            Beautiful 2 bedroom apartment for rent; You will love it !!
                        ","429 Austen Ct, Oshawa, ON L1H 6K7, Canada",Apartment,1450.0,2,1,43.8918359,-78.8342164,0.0,0.0,0.0,1.0,1.0,0,0.0,1,0.0,0.0,13,40,32,,,
1,"
                            Nice Second Floor One Bed Room Apartment
                        ","385 Albion Rd, Etobicoke, ON M9W 3P4, Canada",Apartment,1480.0,1,1,43.7256315,-79.5515348,0.0,1.0,1.0,0.0,0.0,1,0.0,600,0.0,1.0,35,64,58,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/wAsAAOSwcQRfDSHp/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/qHAAAOSwwpZfDSHx/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/zIgAAOSw-StfDSH-/$_2.JPG
2,"
                            1 BEDROOM APT IN 6 PLEX BLDG AT BROWNSLINE/LAKESHORE
                        ","Woodbury Rd, Etobicoke, ON M8W 1X8, Canada",Apartment,1590.0,1,1,43.5985101,-79.547258,0.0,1.0,1.0,1.0,1.0,1,0.0,350,1.0,0.0,62,65,58,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/j40AAOSwEZdfDR4R/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wKgAAOSw~8FfDR4v/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/4XMAAOSw1b5fDR48/$_2.JPG
3,"
                            TO SHARE 2 BDRM AS OF AUGUST 30 OR SEPTEMBER 1, 2020.
                        ",", Toronto M4V 2B9 ON, Canada",Apartment,980.0,2,1,43.6958631,-79.3981142,1.0,1.0,1.0,1.0,1.0,0,0.0,780,1.0,0.0,74,81,78,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/2b0AAOSwq05dQ1V9/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/te4AAOSwotNdQ1WH/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/bTMAAOSwgS9dQ1WU/$_2.JPG
4,"
                            1 BEDROOM APT (BASEMENT) IN 6 PLEX BLDG AT BROWNSLINE/LAKESHORE
                        ","Woodbury Rd, Etobicoke, ON M8W 1X8, Canada",Apartment,1490.0,1,1,43.5985101,-79.547258,0.0,1.0,1.0,1.0,1.0,1,0.0,350,1.0,0.0,62,65,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uUUAAOSwENFfDRq5/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1mIAAOSweWdfDRrB/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NhwAAOSwzLFfDRrO/$_2.JPG
5,"
                            3 Bed2Bath Condo for Rent 3420 Eglinton E Markham Rd/Eglinton
                        ","3420 Eglinton Ave E, Scarborough, ON M1J 2H9, Canada",Apartment,2200.0,3,2,43.7454751,-79.2122464,0.0,1.0,1.0,1.0,1.0,1,0.0,"1,300",0.0,0.0,56,67,51,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vV0AAOSwuLtfDRts/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/eLYAAOSwLfBfDRtv/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ApcAAOSw-VBfDRtx/$_2.JPG
6,"
                            Fully Furnished Bachelor Unit For Sublease - Avenue & St. Clair
                        ","Warren Rd, Toronto, ON M4V, Canada",Apartment,1450.0,Bachelor/Studio,1,43.68538119999999,-79.4067963,0.0,1.0,1.0,1.0,1.0,0,0.0,400,1.0,1.0,72,84,62,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/yCYAAOSwxYtfDRm7/$_27.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/TTgAAOSwAlVfDRmo/$_2.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/XLUAAOSwb3FfDRmr/$_2.JPG
7,"
                            Brand new renovated unit available for rent now(Brock & Queen)
                        ","68 Brock Ave, Toronto, ON M6K 2L4, Canada",Apartment,1350.0,1,1,43.64399969999999,-79.43361,1.0,1.0,1.0,1.0,0.0,0,0.0,350,1.0,1.0,87,87,60,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/dmUAAOSwD6lfDRU2/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GxQAAOSwpstfDRU5/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/S7kAAOSw2i1fDRU8/$_2.JPG
8,"
                            INDX - 70 Temperance Street Luxury 2 Bedroom  Bay/Adelaide
                        ","70 Temperance Street, Downtown Toronto Financial District M5H 4E8 ON",Apartment,2300.0,2,1,43.6505301,-79.3821482,0.0,1.0,1.0,1.0,1.0,0,1.0,649,0.0,1.0,98,10,90,https://i.ebayimg.com/00/s/NjIyWDgwMA==/z/ylwAAOSwmExe2Y9S/$_27.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/SgwAAOSwjgFe2Y9e/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDM4OA==/z/LV0AAOSwzode2Y9h/$_2.JPG
9,"
                            1 BEDROOM MAIN FLOOR, LARGE LIVING ROOM, 3 CLOSETS, LAUNDRY, PAR
                        ","10 Mt Royal Ave, Toronto, ON M6H 2S3, Canada",Apartment,1720.0,1,1,43.6749959,-79.43300169999999,1.0,1.0,1.0,1.0,0.0,0,0.0,600,0.0,0.0,60,78,62,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/QrUAAOSwrx5fDQ~Y/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/m0IAAOSwgw9fDQ~b/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/aZgAAOSwLtdfDQ~e/$_2.JPG
10,"
                            beautifully renovated basement apartment at Pape and Danforth
                        ",", Toronto M4J 2Z5 ON, Canada",Apartment,1500.0,1,1,43.6812335,-79.34400339999999,1.0,1.0,1.0,1.0,0.0,0,0.0,625,1.0,1.0,91,88,79,https://i.ebayimg.com/00/s/MzIzWDgwMA==/z/8skAAOSwSJpfDQ6u/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GwoAAOSwV4RfDQ8g/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/xpIAAOSwPJZfDQ8A/$_2.JPG
11,"
                            1-Bedroom Apt, Utilities Included (Bloor/Symington Ave.)
                        ","Symington Ave, Toronto, ON M6P 3W1, Canada",Apartment,1600.0,1.5,1,43.6587536,-79.44855,1.0,1.0,1.0,0.0,1.0,0,0.0,450,0.0,1.0,88,98,92,https://i.ebayimg.com/00/s/ODAwWDUzMA==/z/-vUAAOSwjd5fDRAa/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/s4MAAOSwQiJfDRBZ/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/oQwAAOSwHvNfDRBe/$_2.JPG
12,"
                            NEW BACHELOR LARGE LIVING/BDRM, KIT, DISHWASHER, LAUNDRY, YARD
                        ","359 Davenport Rd, Toronto, ON M5R 1K5, Canada",Apartment,1350.0,Bachelor/Studio,1,43.6752476,-79.4022353,1.0,1.0,1.0,1.0,1.0,0,0.0,500,0.0,0.0,91,92,97,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/QRgAAOSwdMBfDQ76/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/BdAAAOSwRH1fDQ79/$_2.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/fPUAAOSwsJpfDQ8A/$_2.JPG
13,"
                            LARGE OPEN CONCEPT LOWER UNIT - SEPTEMBER 1ST. LIVING ROOM / DI
                        ","378 Roxton Rd, Toronto, ON M6G 3R2, Canada",Apartment,2325.0,3,1,43.6579571,-79.4229828,1.0,1.0,1.0,1.0,1.0,0,0.0,800,0.0,0.0,86,86,10,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/dc4AAOSwriBfDQ4Y/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/xNoAAOSwtV5fDQ4b/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GxIAAOSw9jtfDQ4h/$_2.JPG
14,"
                            One King West Condo - Furnished Studio Suite
                        ","One King Street West, 1 King St W, Toronto, ON M5C 1T4, Canada",Apartment,1950.0,1,1,43.6488576,-79.3781453,1.0,1.0,1.0,1.0,0.0,0,1.0,500,1.0,1.0,10,10,75,https://i.ebayimg.com/00/s/NTcxWDgwMA==/z/kUUAAOSweEhfDQsn/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Iw0AAOSw8n9fDQss/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/wUsAAOSwqzlfDQsw/$_2.JPG
15,"
                            Well Maintained Leslieville 2 Bedroom Apartment
                        ","Winnifred Ave, Toronto, ON M4M 1K3, Canada",Apartment,2499.0,2,1,43.6613666,-79.3359208,1.0,1.0,1.0,1.0,1.0,1,0.0,799,0.0,1.0,84,80,99,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/DHoAAOSwjGpfDQ3S/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/DBIAAOSw7JVfDQ3X/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8AIAAOSw0m1fDQ6B/$_2.JPG
16,"
                            LITTLE ITALY 2 BDRM BSMT - LARGE OPEN LIV/DIN/KIT, DISHWASHER, L
                        ","482 Crawford St, Toronto, ON M6G 3J8, Canada",Apartment,1600.0,2,1,43.6572103,-79.42006429999999,1.0,1.0,1.0,1.0,0.0,0,0.0,800,0.0,0.0,69,85,10,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/IZUAAOSw7odfDQ0f/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dkoAAOSwDaVfDQ0i/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/2rkAAOSwD7hfDQ0l/$_2.JPG
17,"
                            LARGE 2BR +den 17 KING GEORGES DR 2FL 1800SF AUG 15 available
                        ","17 King Georges Dr, York, ON M6M 2H1, Canada",Apartment,2200.0,2 + Den,1.5,43.6951824,-79.47682809999999,0.0,0.0,0.0,1.0,0.0,1,0.0,"1,800",0.0,1.0,34,68,43,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ZL0AAOSwpWpfDQqY/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jPAAAOSwHlVfDQqf/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CgUAAOSwhmNfDQqj/$_2.JPG
18,"
                            LUXURIOUS RENOVATED-2 BEDROOM UNIT- QUEENSWAY & PARKLAWN!!!
                        ","23 Cannon Rd, Etobicoke, ON M8Y 1R8, Canada",Apartment,2500.0,2,1,43.6335838,-79.4874596,0.0,1.0,1.0,1.0,1.0,1,0.0,950,0.0,1.0,43,63,75,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MTUAAOSwjipfDQrL/$_27.JPG,https://i.ebayimg.com/00/s/NDY4WDgwMA==/z/rdgAAOSwpX9fDQrN/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/sXwAAOSwkyRfDQrW/$_2.JPG
19,"
                            Bachelor Studio Apartment for Rent - Eglinton & Caledonia
                        ","2343 Eglinton Ave W, York, ON M6E 2L6, Canada",Apartment,899.0,1,1,43.6927221,-79.4625286,0.0,0.0,0.0,1.0,1.0,0,0.0,400,0.0,1.0,66,68,69,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/7UMAAOSwiKRfDQn6/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/mcwAAOSwh1xfDQoH/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/12gAAOSwEetfDQoK/$_2.JPG
20,"
                            SEPT 1 - Spacious Upper Floor 2 Bdrm at Dufferin Subway+Mall
                        ",", Toronto M6H 4B7 ON, Canada",Apartment,1925.0,2,1,43.6641979,-79.4368082,1.0,1.0,1.0,1.0,1.0,0,0.0,850,0.0,1.0,82,85,80,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/TX4AAOSw9tVfDQpU/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/4qEAAOSwr-VfDQpW/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/KqsAAOSwoetfDQpZ/$_2.JPG
21,"
                            Avenue/Davenport - 1 Bedroom Apt $1745.00
                        ","43 Hillsboro Ave, Toronto, ON M5R 1S6, Canada",Apartment,1745.0,1,1,43.6751449,-79.3931226,0.0,1.0,1.0,0.0,1.0,0,0.0,800,0.0,0.0,93,90,65,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/0VgAAOSwBDpe6YT0/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/Rx4AAOSw40Ve8nIb/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/gR0AAOSwbqle8nIq/$_2.JPG
22,"
                            CHRISTIE PITS+SUBWAY - Large Main Floor 2 Bdrm - Sept 1st
                        ",", Toronto M6G 3B3 ON, Canada",Apartment,2295.0,2,1,43.6673358,-79.4195738,1.0,1.0,1.0,1.0,1.0,0,0.0,"2,295",0.0,1.0,81,88,94,https://i.ebayimg.com/00/s/NjQwWDQyNA==/z/8~EAAOSwVOlfDQgz/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQyNA==/z/tT4AAOSw5gBfDQgy/$_2.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/3rEAAOSwt~1fDQgw/$_2.JPG
23,"
                            Apartment for rent
                        ",", Toronto M6e 4e3 ON, Canada",Apartment,1900.0,2,1,43.6924178,-79.4533362,0.0,1.0,1.0,1.0,1.0,1,0.0,"1,000",0.0,0.0,64,73,53,,,
24,"
                            AUGUST 1 - Warden subway - Bsmt 2 bd Suite
                        ","Santamonica Blvd, Scarborough, ON M1L 4H6, Canada",Apartment,1450.0,2,1,43.71092650000001,-79.27694720000001,0.0,0.0,0.0,1.0,0.0,0,0.0,800,0.0,1.0,34,85,55,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/86MAAOSw8Sde392g/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NOAAAOSwU0de392U/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NDUAAOSwasBe392b/$_2.JPG
25,"
                            Large and bright 2 bedroom basement steps to Queen West
                        ",", toronto m6j 1p2 ON, Canada",Apartment,2300.0,2,1,43.64589770000001,-79.4242345,1.0,1.0,1.0,1.0,0.0,0,0.0,850,0.0,1.0,84,88,57,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MmMAAOSwn-xfDQNT/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/qNQAAOSw0oxfDQNJ/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/rKcAAOSw1u9fDQNN/$_2.JPG
26,"
                            Spacious one-bedroom basement on a tree-lined street
                        ","Campbell Ave, Toronto, ON M6P 3V1, Canada",Apartment,1450.0,1,1,43.661316,-79.448204,1.0,1.0,1.0,1.0,1.0,0,0.0,600,0.0,0.0,79,95,84,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/N4EAAOSwxJdfDQNe/$_27.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/PB0AAOSwkP5fDQNi/$_2.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/rlUAAOSw4rxfDQNm/$_2.JPG
27,"
                            Bloor/sherbourne 1bachelor apartment long or short term
                        ","570 Sherbourne St, Toronto, ON M4X 1L3, Canada",Apartment,1350.0,Bachelor/Studio,1,43.6703913,-79.3762787,0.0,0.0,0.0,1.0,0.0,0,0.0,500,1.0,0.0,88,88,97,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/8kwAAOSweSxfDQMi/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ECcAAOSwWplfDQMc/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GdsAAOSwgc5fDQMf/$_2.JPG
28,"
                            Cozy bachelor's suite, available from 22nd July
                        ","Sherbourne St, Toronto, ON M4X 1W7, Canada",Apartment,1425.0,Bachelor/Studio,1,43.670013,-79.37571,0.0,1.0,1.0,1.0,1.0,0,1.0,700,0.0,0.0,90,89,99,,,
29,"
                            Room for rent on 3rd floor, 15 mins to Victoria Park station
                        ","1481 Kingston Rd, Scarborough, ON M1N 1R5, Canada",Apartment,650.0,2.5,1,43.6884433,-79.2694973,1.0,1.0,1.0,1.0,1.0,0,0.0,128,1.0,0.0,39,65,63,https://i.ebayimg.com/00/s/MzAwWDgwMA==/z/rYwAAOSwNBtfDQBD/$_27.JPG,https://i.ebayimg.com/00/s/MzkwWDgwMA==/z/sCoAAOSwQYdfDQBS/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/12oAAOSwZo5fDQBp/$_2.JPG
30,"
                            YONGE + EGLINTON CHARMING RENOVATED 1 BEDROOM . . . SEPT 1st
                        ","5 De Savery Crescent, Toronto, ON M4S 2L3, Canada",Apartment,1729.0,1,1,43.7027376,-79.3894868,0.0,1.0,1.0,0.0,1.0,0,0.0,800,0.0,0.0,88,86,65,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/xPQAAOSwDlxfCOfj/$_27.JPG,https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/6IEAAOSwLmtfCOi5/$_2.JPG,https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/B3wAAOSwPU1fCOi1/$_2.JPG
31,"
                            YONGE + EGLINTON RENOVATED BACHELOR (HYDRO INCLUDED)  ... AUG 1
                        ","211 Eglinton Ave W, Toronto, ON M4R 1A9, Canada",Apartment,1529.0,1,1,43.70515049999999,-79.4053242,1.0,1.0,1.0,1.0,0.0,0,0.0,450,0.0,0.0,91,89,75,,,
32,"
                            GOOD TENANT BUT HAVE LOW CREDIT
                        ",", scarborough M1E 2R3 ON, Canada",Apartment,2099.0,1,1,43.7659962,-79.20017120000001,0.0,1.0,1.0,1.0,1.0,1,1.0,700,0.0,1.0,51,64,69,,,
33,"
                            One bedroom 
                        ","M3N 2Y2, Canada",Apartment,670.0,3,2,43.7580179,-79.5171342,1.0,1.0,1.0,1.0,1.0,1,0.0,"2,000",1.0,0.0,68,74,69,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OrAAAOSw2i1fDPzw/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/E24AAOSw0fpfDPzz/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/A5YAAOSwE4ZfDPz1/$_2.JPG
34,"
                            SECURE AN APARTMENT WITH LOW CREDIT AND REMAIN STRESS-FREE
                        ",", scarborough M1G 1H5 ON, Canada",Apartment,2041.0,1,1,43.7614901,-79.2149786,0.0,1.0,1.0,1.0,1.0,1,1.0,700,0.0,1.0,47,59,45,,,
0,"
                            SEPT 1 - Spacious Upper Floor 2 Bdrm at Dufferin Subway+Mall
                        ",", Toronto M6H 4B7 ON, Canada",Apartment,1925.0,2,1,43.6641979,-79.4368082,1.0,1.0,1.0,1.0,1.0,0,0.0,850,0.0,1.0,82,85,80,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/TX4AAOSw9tVfDQpU/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/4qEAAOSwr-VfDQpW/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/KqsAAOSwoetfDQpZ/$_2.JPG
1,"
                            Brand New Studio Apartment - Utl. & Internet Incl.
                        ","2375 Gerrard St E, Toronto, ON M4E 2E7, Canada",Basement,1350.0,Bachelor/Studio,1,43.68571290000001,-79.29119779999999,1.0,1.0,1.0,1.0,0.0,0,0.0,550,0.0,1.0,80,87,72,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NlwAAOSwWFlfDQj8/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/aVgAAOSwPY5fDQkH/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8SUAAOSwEclfDQke/$_2.JPG
2,"
                            Avenue/Davenport - 1 Bedroom Apt $1745.00
                        ","43 Hillsboro Ave, Toronto, ON M5R 1S6, Canada",Apartment,1745.0,1,1,43.6751449,-79.3931226,0.0,1.0,1.0,0.0,1.0,0,0.0,800,0.0,0.0,93,90,65,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/0VgAAOSwBDpe6YT0/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/Rx4AAOSw40Ve8nIb/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/gR0AAOSwbqle8nIq/$_2.JPG
3,"
                            CHRISTIE PITS+SUBWAY - Large Main Floor 2 Bdrm - Sept 1st
                        ",", Toronto M6G 3B3 ON, Canada",Apartment,2295.0,2,1,43.6673358,-79.4195738,1.0,1.0,1.0,1.0,1.0,0,0.0,"2,295",0.0,1.0,81,88,94,https://i.ebayimg.com/00/s/NjQwWDQyNA==/z/8~EAAOSwVOlfDQgz/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQyNA==/z/tT4AAOSw5gBfDQgy/$_2.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/3rEAAOSwt~1fDQgw/$_2.JPG
4,"
                            Apartment for rent
                        ",", Toronto M6e 4e3 ON, Canada",Apartment,1900.0,2,1,43.6924178,-79.4533362,0.0,1.0,1.0,1.0,1.0,1,0.0,"1,000",0.0,0.0,64,73,53,,,
5,"
                            Apartment for Rent
                        ","14 Scarlett Rd, York, ON M6N 4K1, Canada",Duplex/Triplex,1800.0,2 + Den,1,43.6670934,-79.49983619999999,0.0,1.0,1.0,1.0,0.0,1,0.0,"1,000",0.0,0.0,42,63,62,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/WJoAAOSww05fDQdI/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ccwAAOSwXrRfDQdK/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/v-AAAOSwLLRfDQdM/$_2.JPG
6,"
                            One Bedroom Apartment @ Corso Italia
                        ",", m6e4s3, Toronto, ON",Basement,1300.0,1,1,43.6768704,-79.4550943,1.0,1.0,1.0,1.0,0.0,0,0.0,1,0.0,1.0,87,76,71,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/JGYAAOSw46tfDQaZ/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/KxMAAOSwqQZfDQad/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/FC8AAOSwoWdfDQak/$_2.JPG
7,"
                            AUGUST 1 - Warden subway - Bsmt 2 bd Suite
                        ","Santamonica Blvd, Scarborough, ON M1L 4H6, Canada",Apartment,1450.0,2,1,43.71092650000001,-79.27694720000001,0.0,0.0,0.0,1.0,0.0,0,0.0,800,0.0,1.0,34,85,55,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/86MAAOSw8Sde392g/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NOAAAOSwU0de392U/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NDUAAOSwasBe392b/$_2.JPG
8,"
                            ** BASEMENT STUDIO for rent Yonge Sheppard East and West Subway
                        ","North York, ON M3H 2P5, Canada",Basement,1600.0,Bachelor/Studio,1,43.753506,-79.44138,1.0,1.0,1.0,1.0,1.0,1,0.0,1,1.0,1.0,56,59,50,https://i.ebayimg.com/00/s/NjY3WDQ5Ng==/z/t7kAAOSw5opfDQaJ/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Sz0AAOSwH6dfDQaL/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/OwMAAOSw9U1fDQaM/$_2.PNG
9,"
                            One Bedroom Basement Apartment- Toronto/ Vaughan Border
                        ","Whitetail Ct, Woodbridge, ON L4L 5K9, Canada",Basement,1475.0,1,1,43.7870281,-79.5716746,1.0,1.0,1.0,1.0,0.0,1,0.0,900,0.0,1.0,36,47,43,http://img.youtube.com/vi/dunJ3xcs-Bg/0.jpg,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/s30AAOSwX1pfDQUr/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/MY0AAOSwHYFfDQUu/$_2.JPG
10,"
                            Large and bright 2 bedroom basement steps to Queen West
                        ",", toronto m6j 1p2 ON, Canada",Apartment,2300.0,2,1,43.64589770000001,-79.4242345,1.0,1.0,1.0,1.0,0.0,0,0.0,850,0.0,1.0,84,88,57,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MmMAAOSwn-xfDQNT/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/qNQAAOSw0oxfDQNJ/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/rKcAAOSw1u9fDQNN/$_2.JPG
11,"
                            Spacious one-bedroom basement on a tree-lined street
                        ","Campbell Ave, Toronto, ON M6P 3V1, Canada",Apartment,1450.0,1,1,43.661316,-79.448204,1.0,1.0,1.0,1.0,1.0,0,0.0,600,0.0,0.0,79,95,84,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/N4EAAOSwxJdfDQNe/$_27.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/PB0AAOSwkP5fDQNi/$_2.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/rlUAAOSw4rxfDQNm/$_2.JPG
12,"
                            Condo for rent 
                        ","M5A, Canada",Condo,2275.0,1.5,1,43.6542599,-79.36063589999999,1.0,1.0,1.0,1.0,1.0,0,1.0,700,1.0,1.0,87,89,99,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZakAAOSwPY5fDQMn/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OpUAAOSwz~BfDQMp/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bsAAAOSwDARfDQMq/$_2.JPG
13,"
                            Bloor/sherbourne 1bachelor apartment long or short term
                        ","570 Sherbourne St, Toronto, ON M4X 1L3, Canada",Apartment,1350.0,Bachelor/Studio,1,43.6703913,-79.3762787,0.0,0.0,0.0,1.0,0.0,0,0.0,500,1.0,0.0,88,88,97,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/8kwAAOSweSxfDQMi/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ECcAAOSwWplfDQMc/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GdsAAOSwgc5fDQMf/$_2.JPG
14,"
                            Cozy bachelor's suite, available from 22nd July
                        ","Sherbourne St, Toronto, ON M4X 1W7, Canada",Apartment,1425.0,Bachelor/Studio,1,43.670013,-79.37571,0.0,1.0,1.0,1.0,1.0,0,1.0,700,0.0,0.0,90,89,99,,,
