,title,ad_url,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
10,"
                            Apply and Get Approved with a LOW CREDIT SCORE
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apply-and-get-approved-with-a-low-credit-score/1512812356?null&siteLocale=en_CA,", east york M4H 1C7 ON, Canada",Apartment,2055.0,1,1,43.70283389999999,-79.3484038,0.0,1.0,1.0,1.0,1.0,1,1.0,700,0.0,1.0,62,66,72,,,
11,"
                            Applications Approved for Honest Tenants
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/applications-approved-for-honest-tenants/1512812162?null&siteLocale=en_CA,", east york M4H 1E1 ON, Canada",Apartment,2045.0,1,1,43.7023395,-79.3470837,0.0,1.0,1.0,1.0,1.0,1,1.0,700,0.0,1.0,66,66,48,,,
12,"
                            RENOVATED 1 BDR @KEELE & EGLINTON - AUG 1ST LAUNDRY DISHWASHER
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bdr-keele-eglinton-aug-1st-laundry-dishwasher/1512811283?null&siteLocale=en_CA,"Donald Ave, Toronto, ON M6M, Canada",Apartment,1400.0,1,1,43.68662090000001,-79.46629709999999,1.0,1.0,1.0,1.0,1.0,1,0.0,700,0.0,1.0,60,70,40,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/LJcAAOSw8nlfElSC/$_27.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/7-0AAOSw1HVfElSB/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/aCMAAOSwa3tfElSk/$_2.JPG
13,"
                            1 Bedroom in a 2 Bedroom/Subway Line/Quiet tree lined street
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-in-a-2-bedroom-subway-line-quiet-tree-lined-street/1512809184?null&siteLocale=en_CA,", M4J1P8, Toronto, ON",Apartment,750.0,2,1,43.68402270000001,-79.3256073,1.0,1.0,1.0,0.0,1.0,0,0.0,100,1.0,1.0,89,81,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Bj4AAOSwhA9fElAU/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/9jwAAOSwAORfElAd/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QgsAAOSwYSlfElAx/$_2.JPG
14,"
                            Executive 3 Bedroom Suite in Roncesvalles
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/executive-3-bedroom-suite-in-roncesvalles/1501581869?null&siteLocale=en_CA,"31 Hewitt Ave, Toronto, ON M6R 1Y4, Canada",Apartment,3499.0,3,1,43.6520027,-79.45296259999999,0.0,0.0,1.0,1.0,1.0,1,0.0,1400,0.0,1.0,88,97,86,https://i.ebayimg.com/00/s/NDA3WDU0Ng==/z/AD8AAOSwV3pewq3G/$_27.JPG,https://i.ebayimg.com/00/s/NDAwWDMwMA==/z/jj4AAOSwnEFewq3X/$_2.JPG,https://i.ebayimg.com/00/s/NDAwWDMwMA==/z/OysAAOSw8Jxewq3e/$_2.JPG
15,"
                            Cozy bachelor available August 1st
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cozy-bachelor-available-august-1st/1512804912?null&siteLocale=en_CA,"43 Sultan Pool Dr, Etobicoke, ON M9V 4H3, Canada",Apartment,850.0,1,1,43.7377788,-79.5927073,1.0,1.0,1.0,1.0,1.0,0,0.0,80,1.0,1.0,51,77,52,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pT8AAOSwODZfEkqI/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/B-MAAOSwT~hfEkqK/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/N1UAAOSw0GVfEkqM/$_2.JPG
16,"
                            GORGEOUS, RENOVATED-2 BEDROOM UNIT- QUEENSWAY & PARKLAWN!!!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-renovated-2-bedroom-unit-queensway-parklawn/1512802306?null&siteLocale=en_CA,"23 Cannon Rd, Etobicoke, ON M8Y 1R8, Canada",Apartment,2500.0,2,1,43.6335838,-79.4874596,0.0,1.0,1.0,1.0,1.0,1,0.0,950,0.0,1.0,43,63,75,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/9zgAAOSw~O5fEkT6/$_27.JPG,https://i.ebayimg.com/00/s/NDY4WDgwMA==/z/fFoAAOSwWXxfEkT-/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/osMAAOSwjTVfEkUB/$_2.JPG
17,"
                            CHRISTIE PITS  Large MAIN FLOOR 2 BDRM
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/christie-pits-large-main-floor-2-bdrm/1512801885?null&siteLocale=en_CA,", Toronto M6G 3B3 ON, Canada",Apartment,2295.0,2,1,43.6673358,-79.4195738,1.0,1.0,1.0,1.0,1.0,0,0.0,1000,0.0,1.0,81,88,94,https://i.ebayimg.com/00/s/NjQwWDQyNA==/z/rMoAAOSwjJlfEkSj/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQyNA==/z/8nkAAOSwHfpfEkSh/$_2.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/3ocAAOSwnRRfEkSd/$_2.JPG
18,"
                            Dufferin Subway+Mall - Large 2 BDRM UPPER FLR - SEPT 1
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dufferin-subway-mall-large-2-bdrm-upper-flr-sept-1/1512801488?null&siteLocale=en_CA,", Toronto M6H 4B7 ON, Canada",Apartment,1925.0,2,1,43.6641979,-79.4368082,1.0,1.0,1.0,1.0,1.0,0,0.0,850,0.0,1.0,82,85,80,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NXYAAOSwv2VfEkQA/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/9EkAAOSwWz9fEkQC/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/OAUAAOSwKaVfEkQF/$_2.JPG
19,"
                            1 Bedroom Premium location Condo for rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-premium-location-condo-for-rent/1512800421?null&siteLocale=en_CA,"M4Y0B9, Canada",Apartment,1950.0,1,1,43.6617652,-79.38421840000001,0.0,1.0,1.0,1.0,1.0,0,1.0,500,1.0,1.0,99,94,71,https://i.ebayimg.com/00/s/OTI1WDEzOTE=/z/Q3MAAOSwbp1fEkIB/$_27.JPG,https://i.ebayimg.com/00/s/OTIxWDY5Mw==/z/TywAAOSwNmNfEkIC/$_2.JPG,https://i.ebayimg.com/00/s/OTI2WDEyNDU=/z/UKUAAOSwUAVfEkID/$_2.JPG
20,"
                            HIgh Park 3 Bedroom!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-park-3-bedroom/1509880153?null&siteLocale=en_CA,"127 Indian Rd, Toronto, ON M6R 2V5, Canada",Apartment,2400.0,3,1,43.643654,-79.4529821,0.0,1.0,0.0,1.0,1.0,0,0.0,1500,0.0,0.0,29,86,84,https://i.ebayimg.com/00/s/NTc2WDM2MA==/z/uBIAAOSwHEZe~h~7/$_27.JPG,https://i.ebayimg.com/00/s/MjgxWDM4NQ==/z/v0oAAOSw-ZFe~iCn/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYxNA==/z/wDoAAOSwzmxe~iAN/$_2.JPG
21,"
                            INDX - 70 Temperance Street Luxury 2 Bedroom  Bay/Adelaide
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/indx-70-temperance-street-luxury-2-bedroom-bay-adelaide/1504681587?null&siteLocale=en_CA,"70 Temperance Street, Downtown Toronto Financial District M5H 4E8 ON",Apartment,2300.0,2,1,43.6505301,-79.3821482,0.0,1.0,1.0,1.0,1.0,0,1.0,649,0.0,1.0,98,10,90,https://i.ebayimg.com/00/s/NjIyWDgwMA==/z/ylwAAOSwmExe2Y9S/$_27.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/SgwAAOSwjgFe2Y9e/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDM4OA==/z/LV0AAOSwzode2Y9h/$_2.JPG
22,"
                            NEW BACHELOR LARGE LIVING/BDRM, KIT, DISHWASHER, LAUNDRY, YARD
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-bachelor-large-living-bdrm-kit-dishwasher-laundry-yard/1512797930?null&siteLocale=en_CA,"359 Davenport Rd, Toronto, ON M5R 1K5, Canada",Apartment,1350.0,1,1,43.6752476,-79.4022353,1.0,1.0,1.0,1.0,1.0,0,0.0,500,0.0,0.0,91,92,97,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/xE8AAOSw5F9fEj54/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/v0kAAOSw~GFfEj58/$_2.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/fh4AAOSwsQJfEj5-/$_2.JPG
0,"
                            1 BEDROOM TOP FLOOR, LARGE LIVING ROOM, 3 CLOSETS, LAUNDRY, PARK
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-top-floor-large-living-room-3-closets-laundry-park/1512797553?null&siteLocale=en_CA,"10 Mt Royal Ave, Toronto, ON M6H 2S3, Canada",Apartment,1720.0,1,1,43.6749959,-79.43300169999999,1.0,1.0,1.0,1.0,0.0,0,0.0,600,0.0,0.0,60,78,62,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iJkAAOSw5FxfEj3S/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/0yIAAOSwJn1fEj3V/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uXsAAOSwu9dfEj3X/$_2.JPG
1,"
                            LITTLE ITALY 2 BDRM BSMT - LARGE OPEN LIV/DIN/KIT, DISHWASHER, L
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/little-italy-2-bdrm-bsmt-large-open-liv-din-kit-dishwasher-l/1512796915?null&siteLocale=en_CA,"482 Crawford St, Toronto, ON M6G 3J8, Canada",Apartment,1600.0,2,1,43.6572103,-79.42006429999999,1.0,1.0,1.0,1.0,0.0,0,0.0,800,0.0,0.0,69,85,10,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/NI4AAOSw-L5fEjze/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wEgAAOSwkC5fEjzh/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/hcYAAOSwoOZfEjzj/$_2.JPG
2,"
                            NEW Swansea Studio Apartment w/ private patio in ravine backyard
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-swansea-studio-apartment-w-private-patio-in-ravine-backyard/1512796721?null&siteLocale=en_CA,"Windermere Ave, Toronto, ON M6S 3J7, Canada",Apartment,1800.0,1,1,43.643497,-79.47755690000001,1.0,1.0,1.0,1.0,1.0,0,0.0,380,0.0,1.0,34,76,69,https://i.ebayimg.com/00/s/NTA0WDM3OA==/z/5FcAAOSwMoRfEjZN/$_27.JPG,https://i.ebayimg.com/00/s/Mzc4WDUwNA==/z/UGkAAOSwNK5fEjaM/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDM2MA==/z/H9MAAOSwsq5fEjZv/$_2.JPG
3,"
                            LARGE OPEN CONCEPT LOWER UNIT - SEPTEMBER 1ST. LIVING ROOM / DIN
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-open-concept-lower-unit-september-1st-living-room-din/1512796524?null&siteLocale=en_CA,"378 Roxton Rd, Toronto, ON M6G 3R2, Canada",Apartment,2325.0,3,1,43.6579571,-79.4229828,1.0,1.0,1.0,1.0,1.0,0,0.0,800,0.0,0.0,86,86,10,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/eY0AAOSwe75fEjxD/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/~uYAAOSwsu9fEjxF/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/~ykAAOSwRy5fEjxI/$_2.JPG
4,"
                            FURNISHED ROOM FOR FEMALE TENANT AT KIPLING /QUEENSWAY
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-room-for-female-tenant-at-kipling-queensway/1512796456?null&siteLocale=en_CA,"1255 The Queensway, Etobicoke, ON M8Z 1S1, Canada",Apartment,690.0,1,1,43.619701,-79.524113,0.0,1.0,1.0,1.0,1.0,0,0.0,350,1.0,0.0,63,57,53,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/BbEAAOSwjLFfEjsJ/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GMwAAOSwcT5fEjsQ/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jC4AAOSwN45fEjsg/$_2.JPG
5,"
                            4 BDRMS, LIVING, KITCHEN with D/W, HUGE CLOSETS, DECK
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bdrms-living-kitchen-with-d-w-huge-closets-deck/1512795990?null&siteLocale=en_CA,"410 Crawford St, Toronto, ON M6G 3J6, Canada",Apartment,2800.0,4,1,43.6555678,-79.4195707,1.0,1.0,1.0,1.0,1.0,0,0.0,1200,0.0,0.0,89,83,10,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/72EAAOSwVe5fEjtf/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8NYAAOSwehtfEjtj/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/gvoAAOSwLeNfEjtl/$_2.JPG
6,"
                            Bachelor for rent in trendy Queen West neighbourhood.
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-for-rent-in-trendy-queen-west-neighbourhood/1512795592?null&siteLocale=en_CA,"798 Richmond St W, Toronto, ON M6J 3N7, Canada",Apartment,1250.0,1,1,43.64495,-79.4100191,0.0,1.0,1.0,1.0,1.0,0,1.0,236,0.0,1.0,93,92,91,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/0fUAAOSwCZRfEjqN/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/4IgAAOSweZhfEjqQ/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/eQwAAOSwt5hfEjqF/$_2.JPG
7,"
                            1 BEDROOM APT IN 6 PLEX BLDG AT BROWNSLINE/LAKESHORE
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apt-in-6-plex-bldg-at-brownsline-lakeshore/1512794732?null&siteLocale=en_CA,"Woodbury Rd, Etobicoke, ON M8W 1X8, Canada",Apartment,1490.0,1,1,43.5985101,-79.547258,0.0,1.0,1.0,1.0,1.0,1,0.0,350,1.0,0.0,62,65,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uy8AAOSwe9xfEji5/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~tgAAOSw4PJfEjjU/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/-ZwAAOSwACBfEjlX/$_2.JPG
8,"
                            rental appartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rental-appartment/1512792934?null&siteLocale=en_CA,"30 Carabob Ct, Scarborough, ON M1T 3N2, Canada",Apartment,1900.0,2,1,43.7818428,-79.29668559999999,0.0,1.0,1.0,1.0,1.0,1,0.0,937,0.0,0.0,69,64,54,https://i.ebayimg.com/00/s/NDI2WDgwMA==/z/IPsAAOSwVapfEjY~/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1b4AAOSwbG9fEjZC/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/N84AAOSwaEVfEjZG/$_2.JPG
9,"
                            ►►► 3 BR FRESHLY RENO’ed UNIT by the lake-Avail. now►►►
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-br-freshly-reno-ed-unit-by-the-lake-avail-now/1512791185?null&siteLocale=en_CA,"Lakeshore Blvd West/ Kipling Ave, Canada",Apartment,2299.0,3,1,43.5982045,-79.5169695,0.0,0.0,0.0,1.0,1.0,0,0.0,1500,0.0,1.0,68,65,79,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VTAAAOSwVRdfEjLH/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IQgAAOSwRA9fEjLa/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YFoAAOSwN41fEjLg/$_2.JPG
10,"
                            LARGE 2BR +den 17 KING GEORGES DR 2FL 1800SF AUG 15 available
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-2br-den-17-king-georges-dr-2fl-1800sf-aug-15-available/1512790587?null&siteLocale=en_CA,"17 King Georges Dr, York, ON M6M 2H1, Canada",Apartment,2200.0,2.5,15,43.6951824,-79.47682809999999,0.0,0.0,0.0,1.0,0.0,1,0.0,1800,0.0,1.0,34,68,43,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3lkAAOSwAORfEjLN/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/b9IAAOSwebdfEjLW/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8c4AAOSwi9dfEjLd/$_2.JPG
11,"
                            ►►► 1 BR Appartment by the lake-Avail. August 1 ►►►
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-appartment-by-the-lake-avail-august-1/1512789870?null&siteLocale=en_CA,"Lakeshore Blvd West/ Kipling Ave, Canada",Apartment,1625.0,1,1,43.5982045,-79.5169695,0.0,0.0,0.0,1.0,1.0,0,0.0,850,0.0,1.0,68,65,79,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TgcAAOSwtY1fEjF~/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hRoAAOSw~OxfEjGB/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0fEAAOSwLSdfEjGE/$_2.JPG
12,"
                            BLOOR SPADINA FURNISHED FREE WIFI  SUBWAY $1150 WIFI
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-spadina-furnished-free-wifi-subway-1150-wifi/1508990777?null&siteLocale=en_CA,", Toronto M5r 2t1 ON, Canada",Apartment,1199.0,1,1,43.67073329999999,-79.4051507,1.0,1.0,1.0,1.0,0.0,0,0.0,275,1.0,1.0,89,97,10,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/yt4AAOSwiE9e98~h/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM3MA==/z/FmsAAOSwqShe-KMV/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ARAAAOSwVste98~N/$_2.JPG
13,"
                            1 Bedroom Apartment - East York - Renovated - Amazing Views!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-east-york-renovated-amazing-views/1508850782?null&siteLocale=en_CA,"100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,1749.0,1,1,43.6880023,-79.3507422,0.0,1.0,1.0,1.0,1.0,0,0.0,466,0.0,0.0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/10cAAOSwdD9e9zeU/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/~5MAAOSwtVde9zeV/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/MSAAAOSwADZe9zeV/$_2.JPG
14,"
                            630 Vesta - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/630-vesta-2-bedroom-1-bathroom-for-rent/1511402447?null&siteLocale=en_CA,"630 Vesta Drive, Toronto, ON, M5N 1J1",Apartment,2229.0,2,1,43.70322,-79.42413,0.0,1.0,1.0,1.0,0.0,0,0.0,842,0.0,0.0,81,74,72,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/bcYAAOSwwX9fCMaH/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/WWsAAOSw-qBfCMaD/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/bR0AAOSwGgZfCMaE/$_2.JPG
